<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
US1.AAPL,30,20180919,173000,216.3593000,216.8800000,215.3000000,216.1730000,3589138
US1.AAPL,30,20180919,180000,216.1900000,216.7500000,215.9100000,216.2300000,1643063
US1.AAPL,30,20180919,183000,216.2500000,217.9500000,216.0300000,217.6141000,2078513
US1.AAPL,30,20180919,190000,217.6000000,218.1100000,217.1100000,218.0900000,1381175
US1.AAPL,30,20180919,193000,218.0700000,218.3000000,217.5750000,218.0200000,1310753
US1.AAPL,30,20180919,200000,218.0200000,218.1600000,217.5000000,217.9950000,814350
US1.AAPL,30,20180919,203000,217.9900000,218.0000000,217.5200000,217.6735000,660713
US1.AAPL,30,20180919,210000,217.6600000,217.9800000,217.5000000,217.8000000,726529
US1.AAPL,30,20180919,213000,217.7900000,218.0600000,217.5300000,217.9309000,756469
US1.AAPL,30,20180919,220000,217.9350000,217.9800000,217.3100000,217.3900000,799754
US1.AAPL,30,20180919,223000,217.3900000,218.4900000,217.3801000,218.2500000,1055058
US1.AAPL,30,20180919,230000,218.2500000,218.7799000,218.2100000,218.3400000,2105425
US1.AAPL,30,20180920,170000,220.3200000,221.7000000,219.1500000,221.2500000,4104651
US1.AAPL,30,20180920,173000,221.2500000,222.2800000,221.2176000,221.7301000,2468194
US1.AAPL,30,20180920,180000,221.7400000,221.8500000,220.8600000,220.9800000,1619930
US1.AAPL,30,20180920,183000,221.0000000,221.4800000,220.5350000,220.9600000,1231281
US1.AAPL,30,20180920,190000,220.9500000,221.6900000,220.9150000,221.2900000,1113997
US1.AAPL,30,20180920,193000,221.2850000,221.3041000,220.6000000,220.9100000,878042
US1.AAPL,30,20180920,200000,220.9200000,221.2600000,220.6200000,221.1600000,743846
US1.AAPL,30,20180920,203000,221.1600000,221.3000000,220.8400000,220.9800000,722377
US1.AAPL,30,20180920,210000,220.9800000,221.1800000,220.4400000,220.7500000,915414
US1.AAPL,30,20180920,213000,220.7500000,220.8800000,220.0700000,220.2800000,964400
US1.AAPL,30,20180920,220000,220.2701000,220.6900000,220.1665000,220.4350000,791838
US1.AAPL,30,20180920,223000,220.4350000,220.7900000,220.2700000,220.6400000,963843
US1.AAPL,30,20180920,230000,220.6200000,220.7600000,219.9900000,220.0400000,2932095
US1.AAPL,30,20180921,170000,220.5700000,221.3600000,219.7400000,219.8033000,11308408
US1.AAPL,30,20180921,173000,219.8000000,219.9700000,218.5400000,218.6250000,2409636
US1.AAPL,30,20180921,180000,218.6200000,219.1850000,218.3800000,219.0335000,1782232
US1.AAPL,30,20180921,183000,219.0300000,219.5000000,218.4500000,219.4400000,1677403
US1.AAPL,30,20180921,190000,219.4400000,219.5000000,218.6200000,219.3467000,1424667
US1.AAPL,30,20180921,193000,219.3500000,219.9900000,219.3150000,219.4100000,1297336
US1.AAPL,30,20180921,200000,219.4100000,219.5600000,218.9400000,219.3800000,1071895
US1.AAPL,30,20180921,203000,219.3800000,219.4500000,218.7900000,218.8400000,929864
US1.AAPL,30,20180921,210000,218.8500000,219.0200000,218.4400000,218.9670000,1071858
US1.AAPL,30,20180921,213000,218.9601000,218.9800000,218.1000000,218.7100000,1213695
US1.AAPL,30,20180921,220000,218.7000000,218.9100000,218.1300000,218.2600000,1195516
US1.AAPL,30,20180921,223000,218.2600000,218.4717000,217.8600000,217.9300000,2450104
US1.AAPL,30,20180921,230000,217.9400000,218.3600000,217.2900000,217.6550000,7805653
US1.AAPL,30,20180924,170000,216.9700000,218.8300000,216.6300000,217.9295000,3523520
US1.AAPL,30,20180924,173000,217.9300000,218.0900000,217.1800000,217.8400000,1786527
US1.AAPL,30,20180924,180000,217.8200000,218.8000000,217.5700000,218.7900000,1842686
US1.AAPL,30,20180924,183000,218.7700000,219.7500000,218.5000000,219.5400000,1829054
US1.AAPL,30,20180924,190000,219.5500000,220.2000000,219.5400000,220.1000000,1597373
US1.AAPL,30,20180924,193000,220.1100000,220.1800000,219.7900000,220.0900000,1019189
US1.AAPL,30,20180924,200000,220.0900000,220.3200000,219.6000000,219.7902000,1205951
US1.AAPL,30,20180924,203000,219.8100000,220.1600000,219.6600000,219.8650000,705851
US1.AAPL,30,20180924,210000,219.8700000,220.2900000,219.8000000,220.2600000,669547
US1.AAPL,30,20180924,213000,220.2600000,220.3200000,219.8700000,219.9400000,612215
US1.AAPL,30,20180924,220000,219.9500000,220.1600000,219.7700000,220.0300000,763238
US1.AAPL,30,20180924,223000,220.0300000,220.3700000,219.9200000,220.2600000,844547
US1.AAPL,30,20180924,230000,220.2600000,221.2600000,220.2300000,220.7900000,3135373
US1.AAPL,30,20180925,170000,219.7500000,221.1900000,219.7000000,220.8900000,3225677
US1.AAPL,30,20180925,173000,220.8800000,221.0400000,220.1400000,220.8300000,1390498
US1.AAPL,30,20180925,180000,220.8200000,221.5900000,220.3900000,220.4800000,1306572
US1.AAPL,30,20180925,183000,220.4700000,221.9600000,220.3600000,221.9300000,1109614
US1.AAPL,30,20180925,190000,221.9300000,222.8200000,221.7200000,222.5240000,1773848
US1.AAPL,30,20180925,193000,222.5300000,222.6991000,222.3600000,222.4300000,883262
US1.AAPL,30,20180925,200000,222.4300000,222.5000000,222.0100000,222.1000000,642152
US1.AAPL,30,20180925,203000,222.1000000,222.5400000,221.9500000,222.4795000,784799
US1.AAPL,30,20180925,210000,222.4700000,222.4716000,221.7800000,222.0000000,824059
US1.AAPL,30,20180925,213000,221.9900000,222.0200000,221.8100000,221.9400000,568637
US1.AAPL,30,20180925,220000,221.9400000,221.9600000,221.6900000,221.7390000,617786
US1.AAPL,30,20180925,223000,221.7700000,222.3500000,221.6631000,222.3350000,893519
US1.AAPL,30,20180925,230000,222.3400000,222.4900000,222.0000000,222.1900000,1897205
US1.AAPL,30,20180926,170000,221.0000000,223.2400000,221.0000000,223.1000000,2849782
US1.AAPL,30,20180926,173000,223.1100000,223.7500000,222.3900000,222.7600000,2053390
US1.AAPL,30,20180926,180000,222.7800000,223.2439000,222.5400000,222.8000000,943306
US1.AAPL,30,20180926,183000,222.8000000,223.1900000,222.5400000,223.1600000,772935
US1.AAPL,30,20180926,190000,223.1643000,223.2500000,222.6500000,222.8450000,637189
US1.AAPL,30,20180926,193000,222.8400000,222.8500000,222.2300000,222.4631000,614678
US1.AAPL,30,20180926,200000,222.4700000,222.5100000,221.9700000,222.3750000,710440
US1.AAPL,30,20180926,203000,222.3700000,222.4000000,222.0200000,222.2350000,491020
US1.AAPL,30,20180926,210000,222.2400000,222.2800000,221.6600000,221.9800000,723465
US1.AAPL,30,20180926,213000,221.9600000,223.0900000,221.8800000,222.8400000,1272173
US1.AAPL,30,20180926,220000,222.8600000,223.0200000,221.9500000,222.2832000,1108429
US1.AAPL,30,20180926,223000,222.2900000,222.5400000,221.7600000,222.4301000,1073288
US1.AAPL,30,20180926,230000,222.4300000,222.4600000,219.7600000,220.5100000,3885777
US1.AAPL,30,20180927,170000,223.7900000,225.8800000,223.5400000,225.1000000,5527122
US1.AAPL,30,20180927,173000,225.1193000,225.9400000,225.0000000,225.2200000,2205699
US1.AAPL,30,20180927,180000,225.2100000,225.4800000,224.9000000,225.3400000,1629221
US1.AAPL,30,20180927,183000,225.3500000,225.6800000,224.9100000,225.1900000,1224801
US1.AAPL,30,20180927,190000,225.1600000,225.4660000,225.0100000,225.3500000,691905
US1.AAPL,30,20180927,193000,225.3302000,225.6300000,225.1000000,225.5900000,792866
US1.AAPL,30,20180927,200000,225.5900000,225.8400000,225.3300000,225.8300000,780549
US1.AAPL,30,20180927,203000,225.8312000,226.1400000,225.6600000,226.1200000,1133261
US1.AAPL,30,20180927,210000,226.1201000,226.4400000,225.8500000,226.0600000,1047840
US1.AAPL,30,20180927,213000,226.0609000,226.0800000,225.3100000,225.3600000,1008610
US1.AAPL,30,20180927,220000,225.3735000,225.4499000,224.9300000,225.0420000,1217356
US1.AAPL,30,20180927,223000,225.0500000,225.2400000,224.9350000,225.0000000,1292976
US1.AAPL,30,20180927,230000,225.0129000,225.5000000,224.6200000,225.0900000,3209490
US1.AAPL,30,20180928,170000,224.7900000,225.4900000,224.0200000,224.7400000,2808041
US1.AAPL,30,20180928,173000,224.7300000,225.2100000,224.5600000,224.8827000,1429364
US1.AAPL,30,20180928,180000,224.8800000,225.8300000,224.6500000,225.5703000,1320479
US1.AAPL,30,20180928,183000,225.5800000,225.8200000,224.9300000,225.0700000,1041417
US1.AAPL,30,20180928,190000,225.0700000,225.2200000,224.8700000,225.0550000,820362
US1.AAPL,30,20180928,193000,225.0500000,225.2369000,224.9900000,225.0300000,573243
US1.AAPL,30,20180928,200000,225.0365000,225.1200000,224.4800000,225.0099000,1054609
US1.AAPL,30,20180928,203000,224.9900000,225.0900000,224.6500000,224.9500000,566380
US1.AAPL,30,20180928,210000,224.9500000,225.2100000,224.7900000,224.9943000,619851
US1.AAPL,30,20180928,213000,225.0000000,225.1100000,224.6200000,224.7700000,696658
US1.AAPL,30,20180928,220000,224.7750000,225.4200000,224.7200000,225.4100000,824317
US1.AAPL,30,20180928,223000,225.4000000,225.5200000,224.9400000,225.0700000,832391
US1.AAPL,30,20180928,230000,225.0700000,225.8400000,224.9300000,225.7600000,2521362
US1.AAPL,30,20181001,170000,227.9400000,229.3400000,227.4300000,228.7900000,3731059
US1.AAPL,30,20181001,173000,228.7700000,229.4200000,228.4600000,228.9639000,1767250
US1.AAPL,30,20181001,180000,228.9625000,229.0000000,228.4800000,228.8700000,1115612
US1.AAPL,30,20181001,183000,228.8800000,228.8800000,228.1300000,228.5700000,1155627
US1.AAPL,30,20181001,190000,228.5800000,228.9900000,228.4600000,228.8800000,913778
US1.AAPL,30,20181001,193000,228.8850000,228.8850000,227.9200000,227.9699000,863912
US1.AAPL,30,20181001,200000,227.9700000,228.1426000,227.5500000,227.5775000,853115
US1.AAPL,30,20181001,203000,227.5800000,228.0100000,227.4100000,227.9001000,901140
US1.AAPL,30,20181001,210000,227.9100000,227.9570000,227.5900000,227.7400000,567354
US1.AAPL,30,20181001,213000,227.7400000,227.7700000,227.1800000,227.3400000,745050
US1.AAPL,30,20181001,220000,227.3410000,227.3529000,226.7300000,227.1402000,1009733
US1.AAPL,30,20181001,223000,227.1600000,227.3300000,226.6200000,226.8000000,814343
US1.AAPL,30,20181001,230000,226.7900000,227.4600000,226.3500000,227.2700000,1899814
US1.AAPL,30,20181002,170000,227.3100000,229.3400000,226.6300000,229.2300000,3260516
US1.AAPL,30,20181002,173000,229.2400000,229.4300000,228.5600000,229.1861000,1777146
US1.AAPL,30,20181002,180000,229.1800000,229.3900000,228.3200000,229.1400000,1419140
US1.AAPL,30,20181002,183000,229.1400000,229.3596000,228.7200000,229.2422000,1083980
US1.AAPL,30,20181002,190000,229.2500000,229.8500000,229.1300000,229.8101000,1627012
US1.AAPL,30,20181002,193000,229.8100000,229.8800000,229.3400000,229.7400000,909761
US1.AAPL,30,20181002,200000,229.7500000,230.0000000,229.0300000,229.2000000,1152744
US1.AAPL,30,20181002,203000,229.2100000,229.4400000,229.0167000,229.3950000,653083
US1.AAPL,30,20181002,210000,229.4100000,229.8400000,229.3400000,229.5300000,763585
US1.AAPL,30,20181002,213000,229.5236000,230.0000000,229.4425000,229.8664000,843612
US1.AAPL,30,20181002,220000,229.8698000,229.8950000,229.3500000,229.5850000,905915
US1.AAPL,30,20181002,223000,229.5850000,229.5900000,227.9200000,228.6600000,1944580
US1.AAPL,30,20181002,230000,228.6700000,229.7400000,228.6700000,229.2900000,2034738
US1.AAPL,30,20181003,170000,230.0500000,232.3300000,229.7800000,231.8850000,4086520
US1.AAPL,30,20181003,173000,231.9000000,233.4700000,231.8300000,232.8250000,3125821
US1.AAPL,30,20181003,180000,232.8400000,233.1200000,232.2300000,232.5300000,2007613
US1.AAPL,30,20181003,183000,232.5300000,233.3000000,232.0800000,233.0800000,1951500
US1.AAPL,30,20181003,190000,233.0601000,233.1390000,231.7500000,232.7300000,1983554
US1.AAPL,30,20181003,193000,232.7400000,232.8400000,232.3500000,232.6000000,834209
US1.AAPL,30,20181003,200000,232.6000000,232.6900000,232.0500000,232.6900000,806098
US1.AAPL,30,20181003,203000,232.6800000,232.9400000,232.4900000,232.6884000,643256
US1.AAPL,30,20181003,210000,232.6945000,232.8895000,232.4800000,232.5100000,587354
US1.AAPL,30,20181003,213000,232.5100000,232.8800000,232.4300000,232.5000000,635390
US1.AAPL,30,20181003,220000,232.5000000,232.5700000,231.7600000,232.3900000,1593284
US1.AAPL,30,20181003,223000,232.3897000,232.5500000,231.5710000,231.8901000,1471713
US1.AAPL,30,20181003,230000,231.8902000,232.1800000,231.7600000,232.1000000,1923407
US1.AAPL,30,20181004,170000,230.9500000,232.3500000,229.0700000,229.9300000,4842135
US1.AAPL,30,20181004,173000,229.9100000,230.3300000,229.3400000,229.7950000,2111998
US1.AAPL,30,20181004,180000,229.7800000,229.9700000,229.1300000,229.2400000,1727600
US1.AAPL,30,20181004,183000,229.2000000,229.9600000,229.0800000,229.5001000,1255230
US1.AAPL,30,20181004,190000,229.5000000,229.6500000,227.8200000,228.1500000,2123495
US1.AAPL,30,20181004,193000,228.1500000,228.8700000,227.3000000,227.8300000,1886540
US1.AAPL,30,20181004,200000,227.8200000,228.8199000,227.4300000,227.9500000,1275849
US1.AAPL,30,20181004,203000,227.9300000,228.3400000,227.4313000,228.0400000,1077939
US1.AAPL,30,20181004,210000,228.0500000,228.1200000,227.2800000,227.7025000,1154385
US1.AAPL,30,20181004,213000,227.6900000,228.1800000,226.7300000,227.5400000,1584495
US1.AAPL,30,20181004,220000,227.5500000,228.4899000,227.3700000,228.2800000,1352424
US1.AAPL,30,20181004,223000,228.2700000,228.5200000,227.7700000,227.8530000,957161
US1.AAPL,30,20181004,230000,227.8400000,228.6200000,227.3890000,227.9900000,2418710
US1.AAPL,30,20181005,170000,227.9600000,228.4100000,225.6700000,226.1164000,3021221
US1.AAPL,30,20181005,173000,226.1000000,226.6800000,225.5600000,226.4258000,1930242
US1.AAPL,30,20181005,180000,226.4200000,226.7400000,225.2800000,226.0342000,1418409
US1.AAPL,30,20181005,183000,226.0300000,226.0600000,223.8500000,224.4731000,2311482
US1.AAPL,30,20181005,190000,224.4900000,224.9000000,223.5500000,223.9018000,1642621
US1.AAPL,30,20181005,193000,223.9200000,224.7800000,223.8600000,224.3500000,1218726
US1.AAPL,30,20181005,200000,224.3600000,224.3700000,222.7300000,222.8800000,1718690
US1.AAPL,30,20181005,203000,222.8600000,222.8600000,220.5800000,221.5200000,3116914
US1.AAPL,30,20181005,210000,221.5500000,223.5000000,221.4300000,223.2692000,2035589
US1.AAPL,30,20181005,213000,223.2639000,224.3300000,223.0000000,224.2201000,1483216
US1.AAPL,30,20181005,220000,224.2297000,225.2000000,223.8600000,224.9400000,1715656
US1.AAPL,30,20181005,223000,224.9400000,225.3800000,224.5000000,224.6400000,1440285
US1.AAPL,30,20181005,230000,224.6374000,225.0000000,223.8100000,224.2600000,2756309
US1.AAPL,30,20181008,170000,222.5600000,223.4400000,221.0200000,222.8400000,4028274
US1.AAPL,30,20181008,173000,222.8600000,224.3000000,222.5300000,223.8900000,2050067
US1.AAPL,30,20181008,180000,223.8800000,223.9200000,222.4700000,223.1200000,1284501
US1.AAPL,30,20181008,183000,223.1200000,223.2100000,222.2200000,222.4800000,1220678
US1.AAPL,30,20181008,190000,222.4700000,222.7100000,220.2000000,221.5600000,2312021
US1.AAPL,30,20181008,193000,221.5400000,222.2300000,220.5500000,222.0900000,1322344
US1.AAPL,30,20181008,200000,222.0800000,222.3700000,220.8900000,220.9700000,935890
US1.AAPL,30,20181008,203000,220.9400000,222.3500000,220.9400000,221.8100000,952894
US1.AAPL,30,20181008,210000,221.8200000,223.2800000,221.7700000,222.4900000,1126027
US1.AAPL,30,20181008,213000,222.4800000,223.7500000,222.4000000,222.5500000,1180578
US1.AAPL,30,20181008,220000,222.5517000,223.6100000,222.5517000,223.4100000,902255
US1.AAPL,30,20181008,223000,223.3950000,224.2000000,223.3300000,223.7600000,1341920
US1.AAPL,30,20181008,230000,223.7700000,224.8000000,223.7500000,223.7600000,2446303
US1.AAPL,30,20181009,170000,223.6300000,224.9300000,222.2462000,224.1350000,3792683
US1.AAPL,30,20181009,173000,224.1300000,226.3800000,223.3300000,226.2800000,2454206
US1.AAPL,30,20181009,180000,226.2878000,227.0500000,226.0400000,226.3400000,2397012
US1.AAPL,30,20181009,183000,226.3600000,226.8800000,225.1200000,226.4875000,1736939
US1.AAPL,30,20181009,190000,226.5001000,226.7800000,226.0802000,226.5500000,849108
US1.AAPL,30,20181009,193000,226.5650000,226.8700000,225.6000000,225.6800000,894257
US1.AAPL,30,20181009,200000,225.7000000,226.1600000,224.9300000,225.4243000,878454
US1.AAPL,30,20181009,203000,225.4000000,226.2200000,224.8300000,225.9100000,810085
US1.AAPL,30,20181009,210000,225.9000000,225.9200000,224.7770000,225.6300000,781530
US1.AAPL,30,20181009,213000,225.6100000,226.2800000,225.3000000,225.8800000,724598
US1.AAPL,30,20181009,220000,225.9000000,226.8190000,225.3800000,226.6620000,914446
US1.AAPL,30,20181009,223000,226.6700000,226.9300000,226.2800000,226.5800000,999625
US1.AAPL,30,20181009,230000,226.6000000,227.2700000,226.4900000,226.8700000,2439159
US1.AAPL,30,20181010,170000,225.3700000,226.3500000,222.8800000,223.5900000,3584804
US1.AAPL,30,20181010,173000,223.5900000,224.1594000,222.5600000,223.4300000,2517742
US1.AAPL,30,20181010,180000,223.4900000,224.3800000,223.0500000,223.6553000,1647244
US1.AAPL,30,20181010,183000,223.6500000,224.0700000,222.1700000,223.3207000,2417148
US1.AAPL,30,20181010,190000,223.3546000,224.4000000,222.8000000,223.3500000,1244820
US1.AAPL,30,20181010,193000,223.3400000,223.9699000,222.7700000,223.3500000,1150238
US1.AAPL,30,20181010,200000,223.3090000,223.5800000,222.5500000,222.6200000,889832
US1.AAPL,30,20181010,203000,222.6000000,223.8196000,222.1700000,223.2700000,1305129
US1.AAPL,30,20181010,210000,223.2300000,223.3300000,222.3700000,222.7399000,923945
US1.AAPL,30,20181010,213000,222.7100000,222.8400000,221.5000000,221.7600000,1686489
US1.AAPL,30,20181010,220000,221.7700000,222.0000000,220.1500000,221.3705000,2348529
US1.AAPL,30,20181010,223000,221.3650000,221.3650000,219.5200000,220.8243000,2919658
US1.AAPL,30,20181010,230000,220.8500000,220.9000000,216.0500000,216.3900000,7182455
US1.AAPL,30,20181011,170000,214.5200000,219.4800000,212.7700000,219.2700000,8394170
US1.AAPL,30,20181011,173000,219.2900000,219.5000000,215.5700000,217.1207000,3742861
US1.AAPL,30,20181011,180000,217.1800000,217.9700000,215.7100000,216.1700000,2261474
US1.AAPL,30,20181011,183000,216.2200000,216.4400000,213.9500000,215.8200000,2872784
US1.AAPL,30,20181011,190000,215.8200000,218.0300000,214.6800000,216.7400000,2184606
US1.AAPL,30,20181011,193000,216.7250000,218.7700000,216.2800000,217.7400000,1814196
US1.AAPL,30,20181011,200000,217.6500000,218.0800000,216.2400000,216.9600000,1362176
US1.AAPL,30,20181011,203000,216.9300000,217.7600000,215.8900000,217.5440000,1454323
US1.AAPL,30,20181011,210000,217.5400000,218.0000000,215.7600000,217.0450000,1257599
US1.AAPL,30,20181011,213000,217.0300000,217.0900000,215.1800000,215.8200000,1652419
US1.AAPL,30,20181011,220000,215.8200000,215.8797000,212.3200000,213.8700000,4232937
US1.AAPL,30,20181011,223000,213.8100000,217.7000000,213.2500000,216.7400000,3467555
US1.AAPL,30,20181011,230000,216.6900000,217.5000000,214.1600000,214.4500000,4100391
US1.AAPL,30,20181012,170000,220.5500000,221.8400000,219.8000000,220.7900000,5909756
